CO2_scenhouroffshore_f  offshore_g  onshore     PV          river       lake        nuclear     PHS         battery     OCGT        CCGT        CCGT-CCS    methanizatiopyrogaseificngas        gastank     methanation electrolysisITES        CTES       ****
"43",0.00,9.58,40.16,0.00,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,16.20,0.00,0.00,4.65,8.26,0.35,0.90,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,23.19,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.81,-0.99,-11.2****
"44",0.00,9.55,38.31,0.00,4.53,0.00,0.00,0.00,0.00,0.00,0.00,3.97,16.01,0.00,23.68,0.00,0.00,4.65,8.33,0.35,0.00,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,26.17,0.00,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-7.48,0.00,-5.81,0.00,-11.2****
"45",0.00,9.57,36.53,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.32,4.19,16.01,0.00,24.61,0.00,0.00,4.65,5.12,0.35,0.00,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,24.64,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-0.50,-7.90,0.00,-5.81,0.00,-11.****
"46",0.00,9.53,35.37,0.00,4.01,0.00,0.00,2.94,0.00,0.00,0.65,4.19,16.01,0.00,25.13,0.00,0.00,4.65,1.62,0.35,0.00,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,26.50,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-1.03,-7.90,0.00,-5.81,0.00,-11.****
"47",0.00,9.44,34.30,0.00,4.04,0.00,0.00,0.00,0.00,0.00,2.21,4.19,16.01,0.00,27.61,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,12.42,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,23.99,0.00,0.00,4.65,0.00,0.00,-1.06,0.00,-3.51,-7.90,0.00,-5.81,0.00,-11****
"48",0.00,11.41,41.81,0.00,4.12,0.00,0.00,0.00,0.00,0.00,0.00,4.19,16.01,0.00,24.10,0.00,0.00,4.65,0.00,0.22,0.00,39.51,33.41,0.00,12.42,39.73,0.00,0.00,0.00,3.54,6.50,11.18,0.74,27.91,-3.44,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-7.90,0.00,-5.81,0.00,-11****
"49",0.00,11.27,41.45,0.00,4.02,0.00,0.00,0.09,0.00,0.00,3.92,4.19,16.01,0.00,30.33,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,12.42,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,34.75,0.00,0.00,4.65,0.00,0.00,-11.31,0.00,-6.22,-7.90,0.00,-5.81,0.00-1****
"50",0.00,11.04,40.96,0.00,3.85,0.00,0.00,0.00,0.00,0.00,3.28,4.19,16.01,0.00,29.31,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,12.42,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,33.14,0.00,0.00,4.65,0.00,0.00,-11.89,0.00,-5.20,-7.90,0.00,-5.81,0.00-1****
"51",0.00,10.89,40.87,0.00,3.65,0.00,0.00,1.47,0.00,0.00,3.92,4.19,16.01,0.00,18.05,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,1.37,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,34.80,0.00,0.00,4.65,0.00,0.00,-0.83,0.00,-6.22,-7.90,0.00,-5.81,0.00,-11****
"52",0.00,10.72,41.08,0.00,3.55,0.00,0.00,4.24,0.00,0.00,1.68,4.19,16.01,0.00,12.97,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,0.00,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,35.27,0.00,0.00,4.65,0.00,0.00,-0.33,0.00,-2.66,-7.90,0.00,-5.81,0.00,-11****
"53",0.00,10.44,41.08,0.00,3.51,0.00,0.00,2.92,0.00,0.00,3.92,4.19,16.01,0.00,16.53,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,0.00,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,35.87,0.00,0.00,4.65,0.00,0.00,-0.50,0.00,-6.22,-7.90,0.00,-5.81,0.00,-11****
"54",0.00,10.07,40.05,0.00,3.53,0.00,0.00,5.46,0.00,0.00,3.92,4.19,16.01,0.00,17.95,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,1.27,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,37.03,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.22,-7.90,0.00,-5.81,0.00,-11.****
"55",0.00,9.75,38.72,2.54,3.63,0.00,0.00,6.64,0.00,0.00,3.92,4.19,16.01,0.00,20.50,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,3.57,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,39.21,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-6.22,-7.90,0.00,-5.81,0.00,-11.2****
"56",0.00,9.21,36.26,12.21,3.89,0.00,0.00,0.00,0.00,0.00,2.70,4.19,16.01,0.00,25.98,0.00,0.00,4.65,0.00,0.00,0.00,39.51,33.41,0.00,10.25,39.51,0.00,0.00,0.00,3.54,6.50,11.18,0.74,38.26,0.00,0.00,4.65,0.00,0.00,0.00,0.00,-4.28,-7.90,0.00,-5.81,0.00,-11****
"57",0.00,8.40,34.33,22.09,4.24,0.00,0.00,0.00,0.00,0.00,0.00,4.19,16.01,0.00,24.10,0.00,0.00,4.65,7.39,0.35,0.10,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,40.68,-2.27,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-7.90,0.00,-5.81,-0.11,-1****
"58",0.00,7.63,32.88,29.88,4.48,0.00,0.00,0.00,0.00,0.00,0.00,4.19,16.01,0.00,24.10,0.00,0.00,4.65,13.12,0.35,0.00,39.51,33.41,0.00,12.42,39.85,0.00,0.00,0.00,3.54,6.50,11.18,0.74,39.91,-8.96,0.00,4.65,0.00,0.00,0.00,0.00,0.00,-7.90,0.00,-5.81,0.00,-1****
